ensembl	tissue	gene	P	FDR
ENSG00000196126	SF	HLA-DRB1	2.03E-304	3.53E-304
ENSG00000204516	SF	MICB	2.19E-301	3.80E-301
ENSG00000166888	SF	STAT6	6.50E-295	1.12E-294
ENSG00000167695	SF	FAM57A	1.14E-268	1.91E-268
ENSG00000102034	SF	ELF4	4.11E-199	6.48E-199
ENSG00000141510	SF	TP53	1.69E-158	2.56E-158
ENSG00000158457	SF	TSPAN33	1.07E-134	1.58E-134
ENSG00000144455	SF	SUMF1	9.31E-80	1.27E-79
