ensembl	tissue	gene	P	FDR
ENSG00000086205	AOR	FOLH1	2.03E-304	3.53E-304
ENSG00000176160	MAM	HSF5	2.03E-304	3.53E-304
ENSG00000198099	VAF	ADH4	2.03E-304	3.53E-304
ENSG00000172955	VAF	ADH6	2.03E-304	3.53E-304
ENSG00000145692	VAF	BHMT	2.03E-304	3.53E-304
ENSG00000166840	VAF	GLYATL1	2.03E-304	3.53E-304
ENSG00000151655	VAF	ITIH2	2.03E-304	3.53E-304
ENSG00000005421	VAF	PON1	2.03E-304	3.53E-304
ENSG00000175003	VAF	SLC22A1	2.03E-304	3.53E-304
ENSG00000180210	VAF	F2	1.54E-115	2.22E-115
