ensembl	tissue	gene	P	FDR
ENSG00000115355	BLOOD	CCDC88A	1.73E-73	2.33E-73
ENSG00000168769	BLOOD	TET2	1.04E-67	1.38E-67
ENSG00000114745	BLOOD	GORASP1	5.05E-61	6.61E-61
ENSG00000151553	BLOOD	FAM160B1	1.20E-51	1.53E-51
ENSG00000104081	BLOOD	BMF	1.60E-41	1.98E-41
ENSG00000173517	BLOOD	PEAK1	8.08E-22	9.36E-22
ENSG00000180488	BLOOD	FAM73A	1.46E-17	1.66E-17
ENSG00000198453	BLOOD	ZNF568	3.69E-09	3.98E-09
