ensembl	tissue	gene	P	FDR
ENSG00000077380	SKLM	DYNC1I2	5.49E-274	9.24E-274
ENSG00000124207	SKLM	CSE1L	8.54E-272	1.44E-271
ENSG00000133706	SKLM	LARS	1.17E-135	1.74E-135
ENSG00000177084	SKLM	POLE	4.91E-77	6.68E-77
ENSG00000136504	SKLM	KAT7	1.80E-69	2.41E-69
ENSG00000143379	SKLM	SETDB1	2.66E-49	3.39E-49
ENSG00000121864	SKLM	ZNF639	4.75E-24	5.55E-24
ENSG00000131931	SKLM	THAP1	1.34E-08	1.44E-08
