ensembl	tissue	gene	P	FDR
ENSG00000079432	MAM	CIC	2.86E-170	4.42E-170
ENSG00000164916	MAM	FOXK1	6.71E-131	9.88E-131
ENSG00000272333	MAM	KMT2B	1.02E-99	1.45E-99
ENSG00000008441	MAM	NFIX	9.91E-89	1.37E-88
ENSG00000175727	MAM	MLXIP	2.09E-80	2.86E-80
ENSG00000141905	MAM	NFIC	4.66E-60	6.09E-60
ENSG00000142611	MAM	PRDM16	1.43E-44	1.79E-44
ENSG00000169057	MAM	MECP2	1.06E-43	1.32E-43
ENSG00000159842	MAM	ABR	1.28E-20	1.47E-20
ENSG00000082641	MAM	NFE2L1	1.76E-09	1.91E-09
