ensembl	tissue	gene	P	FDR
ENSG00000118058	MAM	KMT2A	2.03E-304	3.53E-304
ENSG00000152217	MAM	SETBP1	2.03E-304	3.53E-304
ENSG00000159140	MAM	SON	2.03E-304	3.53E-304
ENSG00000181722	MAM	ZBTB20	2.03E-304	3.53E-304
ENSG00000171467	MAM	ZNF318	2.03E-304	3.53E-304
ENSG00000185591	MAM	SP1	6.93E-113	9.93E-113
ENSG00000136504	MAM	KAT7	1.36E-109	1.94E-109
ENSG00000147421	MAM	HMBOX1	1.71E-14	1.90E-14
ENSG00000101126	MAM	ADNP	4.41E-11	4.83E-11
